Post_ID,Post_Date,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Interactions,Engagement_Rate,Like_Rate,Share_Rate,Comment_Rate,Year,Post_Month,Post_Quarter,Day_Of_Week,Is_Fitness,Reach_Tier,Format_Group
Post_4825,2022-09-30,YouTube,#Education,Reel,UK,1574314,3015,28109,12708,High,43832,0.027841967993678517,0.0019151198553782791,0.017854760867272983,0.008072087271027253,2022,2022-09,2022Q3,Friday,0,T2 Growth reach,Short video
Post_4826,2023-11-02,Instagram,#Fashion,Live Stream,Canada,2780097,314928,38702,22810,Low,376440,0.13540534736737603,0.11327950067929285,0.013921096997694685,0.0082047496903885,2023,2023-11,2023Q4,Thursday,0,T3 Established reach,Live stream
Post_4828,2023-07-23,Instagram,#Fashion,Video,USA,1934599,344378,37234,43612,Medium,425224,0.21979955536005136,0.17801001654606458,0.019246365784330498,0.022543173029656274,2023,2023-07,2023Q3,Sunday,0,T2 Growth reach,Long-form video
Post_4829,2022-02-24,Instagram,#Gaming,Reel,India,3432236,220593,79638,11255,Low,311486,0.09075308341267908,0.06427093008755808,0.023202949913700574,0.003279203411420427,2022,2022-02,2022Q1,Thursday,0,T3 Established reach,Short video
Post_4830,2022-12-20,YouTube,#Comedy,Reel,USA,4970374,5847,40798,15425,Low,62070,0.012487993861226539,0.0011763702288801606,0.008208235436608995,0.0031033881957373832,2022,2022-12,2022Q4,Tuesday,0,T4 Mega reach,Short video
Post_4831,2023-02-06,Twitter,#Fashion,Reel,USA,3207505,22365,54961,16721,Low,94047,0.029320920777987876,0.006972709317678382,0.01713512527649996,0.005213086183809534,2023,2023-02,2023Q1,Monday,0,T3 Established reach,Short video
Post_4832,2022-07-27,TikTok,#Gaming,Video,Japan,3701648,432741,44948,33558,Low,511247,0.1381133484329142,0.11690495692729293,0.012142699684032626,0.009065691821588654,2022,2022-07,2022Q3,Wednesday,0,T3 Established reach,Long-form video
Post_4833,2022-10-16,Twitter,#Dance,Video,Japan,2795598,249418,81838,28886,Low,360142,0.12882467364764175,0.08921812077415994,0.029273879863986167,0.010332673009495643,2022,2022-10,2022Q4,Sunday,0,T3 Established reach,Long-form video
Post_4834,2022-06-06,TikTok,#Dance,Shorts,India,3960394,222714,85120,6448,Low,314282,0.07935624586846662,0.05623531396118669,0.0214928110687977,0.0016281208384822318,2022,2022-06,2022Q2,Monday,0,T4 Mega reach,Short video
Post_4835,2022-12-19,TikTok,#Tech,Tweet,Canada,1546650,182765,62879,44269,Low,289913,0.18744576988976175,0.11816829922736237,0.04065496395435295,0.028622506708046423,2022,2022-12,2022Q4,Monday,0,T2 Growth reach,Text post
Post_4836,2022-03-28,Twitter,#Music,Reel,Germany,1935131,174376,30273,31178,High,235827,0.12186616823357178,0.09011069534827358,0.01564390214409257,0.016111570741205634,2022,2022-03,2022Q1,Monday,0,T2 Growth reach,Short video
Post_4837,2022-06-21,TikTok,#Comedy,Reel,Brazil,1006682,469223,32079,24645,High,525947,0.5224559493464669,0.466108463248573,0.03186607091415164,0.024481415183742233,2022,2022-06,2022Q2,Tuesday,0,T1 Emerging reach,Short video
Post_4838,2023-01-27,Twitter,#Challenge,Post,UK,3804559,410862,46533,16456,Medium,473851,0.12454820650698281,0.10799201694598506,0.012230852511421166,0.004325337049576574,2023,2023-01,2023Q1,Friday,0,T3 Established reach,Image post
Post_4839,2023-12-14,TikTok,#Music,Post,USA,3370487,304640,99763,21950,Low,426353,0.12649596334298277,0.0903845646044622,0.029598986733964557,0.006512412004556018,2023,2023-12,2023Q4,Thursday,0,T3 Established reach,Image post
Post_4840,2023-08-20,Twitter,#Challenge,Live Stream,USA,3264450,105871,92239,40889,Low,238999,0.07321263918883732,0.03243149688308904,0.02825560201565348,0.01252554029009481,2023,2023-08,2023Q3,Sunday,0,T3 Established reach,Live stream
Post_4842,2023-06-24,Twitter,#Viral,Live Stream,Australia,423438,290269,28373,49708,Low,368350,0.8699030318488185,0.685505316008483,0.06700626774167646,0.11739144809865908,2023,2023-06,2023Q2,Saturday,0,T1 Emerging reach,Live stream
Post_4843,2022-01-20,YouTube,#Viral,Shorts,Germany,1121182,99772,42285,5621,High,147678,0.13171634935273666,0.08898822849457091,0.037714661847942615,0.00501345901022314,2022,2022-01,2022Q1,Thursday,0,T1 Emerging reach,Short video
Post_4844,2022-08-20,TikTok,#Education,Reel,Australia,1912681,262668,23314,21369,Low,307351,0.16069119732982134,0.13732974813886895,0.012189173207659824,0.01117227598329256,2022,2022-08,2022Q3,Saturday,0,T2 Growth reach,Short video
Post_4845,2022-07-11,Twitter,#Tech,Video,Germany,715400,135773,17076,35509,High,188358,0.2632904668716802,0.1897861336315348,0.023869164103997764,0.04963516913614761,2022,2022-07,2022Q3,Monday,0,T1 Emerging reach,Long-form video
Post_4847,2023-03-21,Instagram,#Education,Live Stream,Canada,2896863,371193,92745,30595,Low,494533,0.1707132853711066,0.12813619422112815,0.03201566660211408,0.010561424547864363,2023,2023-03,2023Q1,Tuesday,0,T3 Established reach,Live stream
Post_4848,2023-10-13,Instagram,#Challenge,Live Stream,Canada,1015588,461019,50137,8384,Medium,519540,0.5115657136555375,0.45394293749039966,0.04936746003300551,0.008255316132132321,2023,2023-10,2023Q4,Friday,0,T1 Emerging reach,Live stream
Post_4849,2022-07-12,YouTube,#Challenge,Post,Canada,3405967,397972,27387,757,High,426116,0.1251086695790065,0.11684552434007728,0.008040888241136804,0.00022225699779240374,2022,2022-07,2022Q3,Tuesday,0,T3 Established reach,Image post
Post_4850,2022-11-01,Instagram,#Fitness,Tweet,Japan,314695,60303,73622,3048,High,136973,0.43525635933205165,0.19162363558366036,0.23394715518200163,0.009685568566389679,2022,2022-11,2022Q4,Tuesday,1,T1 Emerging reach,Text post
Post_4851,2022-03-29,TikTok,#Fashion,Reel,Japan,4319494,83744,83078,26847,Medium,193669,0.04483603866564,0.019387456030729524,0.019233271304462975,0.006215311330447501,2022,2022-03,2022Q1,Tuesday,0,T4 Mega reach,Short video
Post_4852,2022-10-14,Instagram,#Tech,Video,UK,2744334,432158,74368,12933,Low,519459,0.18928417605145728,0.15747281489789508,0.027098742354246967,0.004712618799315243,2022,2022-10,2022Q4,Friday,0,T3 Established reach,Long-form video
Post_4853,2022-08-06,YouTube,#Comedy,Live Stream,India,1975939,451179,64867,14319,Low,530365,0.26841162606740393,0.2283365022908096,0.03282844257843992,0.007246681198154396,2022,2022-08,2022Q3,Saturday,0,T2 Growth reach,Live stream
Post_4854,2023-11-12,TikTok,#Education,Video,Japan,3269522,487566,24836,15466,Medium,527868,0.16145112343639223,0.14912455092823967,0.007596217428725055,0.004730355079427513,2023,2023-11,2023Q4,Sunday,0,T3 Established reach,Long-form video
Post_4855,2022-01-04,Instagram,#Gaming,Tweet,Canada,4839145,482348,51534,14880,Low,548762,0.11340061105835846,0.09967628579015508,0.010649401908808271,0.0030749233593951,2022,2022-01,2022Q1,Tuesday,0,T4 Mega reach,Text post
Post_4856,2023-07-31,Instagram,#Education,Shorts,Australia,459654,356338,35844,36945,Medium,429127,0.9335870023974555,0.7752309345725263,0.0779803939484917,0.0803756738764375,2023,2023-07,2023Q3,Monday,0,T1 Emerging reach,Short video
Post_4857,2023-10-07,TikTok,#Music,Shorts,USA,180332,34396,21909,47928,Medium,104233,0.5780061220415678,0.1907370849322361,0.12149258035179558,0.2657764567575361,2023,2023-10,2023Q4,Saturday,0,T1 Emerging reach,Short video
Post_4858,2023-02-05,TikTok,#Music,Tweet,Japan,134405,56197,39414,10372,High,105983,0.7885346527286932,0.4181168855325323,0.29324801904691045,0.0771697481492504,2023,2023-02,2023Q1,Sunday,0,T1 Emerging reach,Text post
Post_4859,2023-05-11,YouTube,#Dance,Shorts,Japan,4290567,185763,72551,49196,Low,307510,0.07167118005615575,0.04329567630571903,0.01690942013025318,0.011466083620183533,2023,2023-05,2023Q2,Thursday,0,T4 Mega reach,Short video
Post_4860,2023-08-27,Twitter,#Gaming,Video,Australia,2440554,247328,16921,20278,Low,284527,0.11658295616487076,0.10134092505226272,0.0069332618741482464,0.008308769238459792,2023,2023-08,2023Q3,Sunday,0,T2 Growth reach,Long-form video
Post_4862,2023-02-14,YouTube,#Music,Post,UK,1561101,265425,78956,35640,High,380021,0.24343139873717332,0.1700242328971668,0.05057712473440219,0.022830041105604312,2023,2023-02,2023Q1,Tuesday,0,T2 Growth reach,Image post
Post_4863,2023-01-22,YouTube,#Viral,Post,Canada,4175750,129321,55183,8361,Low,192865,0.04618691253068311,0.030969526432377416,0.013215111057893792,0.002002275040411902,2023,2023-01,2023Q1,Sunday,0,T4 Mega reach,Image post
Post_4864,2023-09-11,Twitter,#Fashion,Post,USA,2794698,364767,81947,46251,High,492965,0.17639294120509622,0.13052107955850686,0.029322309601967727,0.01654955204462164,2023,2023-09,2023Q3,Monday,0,T3 Established reach,Image post
Post_4865,2022-04-24,Twitter,#Fashion,Reel,UK,555401,386534,22475,3736,Low,412745,0.743147743702298,0.6959548146294299,0.04046625771289573,0.0067266713599723445,2022,2022-04,2022Q2,Sunday,0,T1 Emerging reach,Short video
Post_4866,2022-04-15,Instagram,#Tech,Video,Canada,3979333,296583,58040,7687,Medium,362310,0.09104792185021962,0.0745308321771513,0.014585358903112657,0.0019317307699556684,2022,2022-04,2022Q2,Friday,0,T4 Mega reach,Long-form video
Post_4868,2022-12-11,Instagram,#Comedy,Video,Japan,3546380,403218,81324,33580,High,518122,0.14609883881591934,0.11369847562866923,0.022931552738285236,0.00946881044896486,2022,2022-12,2022Q4,Sunday,0,T3 Established reach,Long-form video
Post_4870,2022-07-14,TikTok,#Fitness,Post,Japan,3945046,160086,9229,19659,High,188974,0.047901596077713667,0.04057899451616027,0.00233938970546858,0.0049832118560848215,2022,2022-07,2022Q3,Thursday,1,T4 Mega reach,Image post
Post_4871,2023-06-09,Twitter,#Comedy,Reel,Canada,3504900,449141,9679,43516,Low,502336,0.1433239179434506,0.12814659476732573,0.002761562384090844,0.01241576079203401,2023,2023-06,2023Q2,Friday,0,T3 Established reach,Short video
Post_4872,2022-06-04,YouTube,#Dance,Reel,UK,4438745,108867,70396,45391,High,224654,0.05061205363227669,0.02452652720532493,0.015859437746480142,0.01022608868047162,2022,2022-06,2022Q2,Saturday,0,T4 Mega reach,Short video
Post_4874,2023-09-23,Instagram,#Fitness,Video,Japan,2758867,340168,97166,37399,High,474733,0.17207534832233667,0.12329989086099474,0.035219530336185106,0.013555927125156813,2023,2023-09,2023Q3,Saturday,1,T3 Established reach,Long-form video
Post_4875,2022-05-01,Twitter,#Tech,Reel,India,1725937,394633,84477,15862,High,494972,0.28678451183328246,0.22864855437944723,0.04894558723754112,0.009190370216294106,2022,2022-05,2022Q2,Sunday,0,T2 Growth reach,Short video
Post_4876,2022-07-05,Twitter,#Fitness,Live Stream,Japan,2965197,279571,11782,32670,High,324023,0.10927537023678359,0.09428412344947064,0.003973429084138423,0.011017817703174528,2022,2022-07,2022Q3,Tuesday,1,T3 Established reach,Live stream
Post_4877,2022-11-04,TikTok,#Music,Live Stream,India,2253650,180313,80998,43440,High,304751,0.1352255230404011,0.08000931821711446,0.035940807135091964,0.019275397688194706,2022,2022-11,2022Q4,Friday,0,T2 Growth reach,Live stream
Post_4878,2023-04-04,Instagram,#Music,Tweet,Canada,2648018,461474,69202,13596,Medium,544272,0.20553938832742075,0.17427147398544873,0.026133508155911325,0.005134406186060669,2023,2023-04,2023Q2,Tuesday,0,T2 Growth reach,Text post
Post_4879,2022-06-16,Twitter,#Dance,Video,UK,1972213,314092,79807,25783,Medium,419682,0.2127975020953619,0.15925866019542514,0.040465710346701905,0.01307313155323487,2022,2022-06,2022Q2,Thursday,0,T2 Growth reach,Long-form video
Post_4880,2023-09-08,TikTok,#Tech,Post,Canada,997234,450870,54217,11793,Medium,516880,0.5183136555713103,0.4521205654841291,0.05436738017356007,0.011825709913621077,2023,2023-09,2023Q3,Friday,0,T1 Emerging reach,Image post
Post_4881,2023-02-22,Twitter,#Gaming,Tweet,Canada,3364852,13591,65762,21079,Medium,100432,0.02984737515944238,0.004039107812171234,0.01954380162931386,0.006264465717957283,2023,2023-02,2023Q1,Wednesday,0,T3 Established reach,Text post
Post_4882,2022-07-30,YouTube,#Viral,Post,Japan,3948787,336320,47744,25126,High,409190,0.10362422688283769,0.08517045867503109,0.01209080155500917,0.006362966652797428,2022,2022-07,2022Q3,Saturday,0,T4 Mega reach,Image post
Post_4883,2023-02-12,TikTok,#Tech,Reel,India,2783646,442401,9749,39725,Low,491875,0.17670170704177182,0.1589286137676989,0.00350224130510848,0.014270851968964444,2023,2023-02,2023Q1,Sunday,0,T3 Established reach,Short video
Post_4885,2022-08-04,TikTok,#Music,Video,Japan,1939317,86352,51733,24153,Medium,162238,0.08365728759145617,0.04452701647023153,0.02667588640743107,0.012454384713793568,2022,2022-08,2022Q3,Thursday,0,T2 Growth reach,Long-form video
Post_4886,2022-11-02,YouTube,#Tech,Shorts,Brazil,2927287,75168,47737,45281,Medium,168186,0.057454564584886965,0.025678384114710993,0.01630759129528468,0.01546858917489129,2022,2022-11,2022Q4,Wednesday,0,T3 Established reach,Short video
Post_4887,2022-07-21,Instagram,#Fitness,Shorts,Japan,1844185,111830,35146,38332,Low,185308,0.10048232688152219,0.06063925256956325,0.019057740953320843,0.020785333358638098,2022,2022-07,2022Q3,Thursday,1,T2 Growth reach,Short video
Post_4891,2023-05-19,Twitter,#Education,Video,USA,3421671,94805,57365,34013,High,186183,0.05441288773818406,0.0277072225821828,0.016765200394777875,0.009940464761223391,2023,2023-05,2023Q2,Friday,0,T3 Established reach,Long-form video
Post_4892,2022-10-31,TikTok,#Fitness,Shorts,Brazil,3255420,225181,95950,6608,Low,327739,0.1006748745169594,0.06917110541804129,0.02947392348759914,0.0020298456113189696,2022,2022-10,2022Q4,Monday,1,T3 Established reach,Short video
Post_4893,2022-09-07,TikTok,#Viral,Live Stream,Brazil,639352,82049,47045,24740,Low,153834,0.24060924185738058,0.12833149814186864,0.07358231459352595,0.03869542912198601,2022,2022-09,2022Q3,Wednesday,0,T1 Emerging reach,Live stream
Post_4894,2023-10-18,TikTok,#Dance,Shorts,Brazil,3661103,332578,22311,44613,Low,399502,0.10912066664062715,0.0908409296324086,0.006094065094590346,0.012185671913628215,2023,2023-10,2023Q4,Wednesday,0,T3 Established reach,Short video
Post_4895,2023-04-03,Twitter,#Fitness,Shorts,UK,3820295,66203,57953,24448,Medium,148604,0.03889856673372082,0.017329290015561626,0.01516977092083203,0.006399505797327169,2023,2023-04,2023Q2,Monday,1,T3 Established reach,Short video
Post_4896,2023-08-11,YouTube,#Gaming,Live Stream,India,451915,161293,22025,44625,High,227943,0.504393525331091,0.3569100383921755,0.04873704125775865,0.09874644568115686,2023,2023-08,2023Q3,Friday,0,T1 Emerging reach,Live stream
Post_4897,2022-11-12,Instagram,#Fashion,Live Stream,India,3383652,59292,59643,13191,High,132126,0.0390483418507577,0.017523078614467447,0.017626812686411013,0.0038984505498792428,2022,2022-11,2022Q4,Saturday,0,T3 Established reach,Live stream
Post_4898,2022-06-28,TikTok,#Music,Reel,Australia,2679420,173842,80871,894,Low,255607,0.09539639175642489,0.06488045920385756,0.030182278254249052,0.00033365429831829277,2022,2022-06,2022Q2,Tuesday,0,T2 Growth reach,Short video
Post_4899,2022-11-18,Twitter,#Fashion,Post,Canada,2862914,84866,5568,11039,Medium,101473,0.03544395675175713,0.029643223652544227,0.00194487155394818,0.0038558615452647196,2022,2022-11,2022Q4,Friday,0,T3 Established reach,Image post
Post_4900,2022-02-11,TikTok,#Tech,Reel,Australia,1405439,157281,33939,13278,Low,204498,0.14550471418538977,0.11190880571835561,0.02414832660826973,0.009447581858764414,2022,2022-02,2022Q1,Friday,0,T1 Emerging reach,Short video
Post_4901,2022-09-25,TikTok,#Gaming,Reel,India,2475611,243377,66500,16986,Low,326863,0.13203326370742416,0.09830987178518757,0.02686205546832681,0.006861336453909762,2022,2022-09,2022Q3,Sunday,0,T2 Growth reach,Short video
Post_4902,2022-01-09,Twitter,#Gaming,Post,India,736350,54581,85663,16461,Low,156705,0.21281320024444897,0.0741237183404631,0.11633462348068174,0.022354858423304137,2022,2022-01,2022Q1,Sunday,0,T1 Emerging reach,Image post
Post_4903,2022-01-02,Twitter,#Fitness,Reel,Germany,2940958,59927,59494,31869,High,151290,0.051442421143042504,0.02037669358079918,0.020229462644485233,0.010836264917758092,2022,2022-01,2022Q1,Sunday,1,T3 Established reach,Short video
Post_4904,2023-12-25,YouTube,#Tech,Shorts,Australia,1613127,234826,31690,10783,High,277299,0.17190153038167486,0.14557192335135424,0.019645074442371867,0.006684532587948748,2023,2023-12,2023Q4,Monday,0,T2 Growth reach,Short video
Post_4905,2022-07-13,TikTok,#Viral,Reel,India,4001546,116022,79124,31477,Medium,226623,0.056633861012718584,0.02899429370548283,0.019773357597288647,0.007866209709947105,2022,2022-07,2022Q3,Wednesday,0,T4 Mega reach,Short video
Post_4906,2022-12-28,YouTube,#Education,Post,India,1057190,149710,26362,169,Medium,176241,0.1667070252272534,0.1416112524711736,0.024935915020005864,0.00015985773607393183,2022,2022-12,2022Q4,Wednesday,0,T1 Emerging reach,Image post
Post_4907,2022-06-02,Instagram,#Gaming,Reel,USA,2471218,434763,52776,45150,Medium,532689,0.21555726771171138,0.17593065443841863,0.021356270470674784,0.01827034280261798,2022,2022-06,2022Q2,Thursday,0,T2 Growth reach,Short video
Post_4908,2022-04-02,TikTok,#Gaming,Post,Brazil,529428,328885,45228,43415,Medium,417528,0.7886398150456719,0.6212081718382858,0.08542804687322922,0.08200359633415687,2022,2022-04,2022Q2,Saturday,0,T1 Emerging reach,Image post
Post_4909,2023-05-11,YouTube,#Dance,Video,Japan,1759541,449609,14702,40777,Low,505088,0.2870566812594876,0.2555262991882542,0.008355588190329182,0.023174793880904168,2023,2023-05,2023Q2,Thursday,0,T2 Growth reach,Long-form video
Post_4910,2023-07-20,YouTube,#Fitness,Shorts,Australia,4924732,19697,7821,21185,Medium,48703,0.009889472158078855,0.003999608506615182,0.0015881067233709367,0.004301756928092737,2023,2023-07,2023Q3,Thursday,1,T4 Mega reach,Short video
Post_4911,2023-03-16,YouTube,#Tech,Post,Germany,1580454,491636,22277,27516,High,541429,0.34257814526711944,0.31107264115247896,0.01409531691526612,0.017410187199374358,2023,2023-03,2023Q1,Thursday,0,T2 Growth reach,Image post
Post_4912,2022-11-29,YouTube,#Challenge,Tweet,Canada,4839723,73555,40353,34352,Low,148260,0.03063398463093859,0.015198183863002077,0.008337873882451536,0.007097926885484975,2022,2022-11,2022Q4,Tuesday,0,T4 Mega reach,Text post
Post_4913,2023-07-01,Twitter,#Gaming,Live Stream,USA,1906321,104223,18051,22871,High,145145,0.07613880348587672,0.0546723243357231,0.00946902436683014,0.01199745478332348,2023,2023-07,2023Q3,Saturday,0,T2 Growth reach,Live stream
Post_4914,2023-11-30,YouTube,#Tech,Live Stream,Brazil,3524558,252839,70790,24139,Low,347768,0.09866996088587562,0.07173637091516157,0.020084787936529912,0.006848802034184144,2023,2023-11,2023Q4,Thursday,0,T3 Established reach,Live stream
Post_4915,2022-06-04,YouTube,#Fitness,Shorts,UK,3676339,359259,62782,5095,Low,427136,0.11618515049890665,0.0977219456638792,0.01707731523126676,0.0013858896037606979,2022,2022-06,2022Q2,Saturday,1,T3 Established reach,Short video
Post_4916,2023-02-25,Twitter,#Fitness,Reel,USA,4311300,487965,99408,9518,High,596891,0.1384480319161274,0.11318279869180989,0.02305754644770719,0.0022076867766103033,2023,2023-02,2023Q1,Saturday,1,T4 Mega reach,Short video
Post_4917,2023-12-24,TikTok,#Dance,Video,Japan,2850408,488029,51442,35239,Medium,574710,0.20162376754485672,0.17121373501618015,0.018047240956382386,0.012362791572294212,2023,2023-12,2023Q4,Sunday,0,T3 Established reach,Long-form video
